id,name,latitude,longitude,photo_reference,place_id,price_level,rating,category
6b3d671aa3f7000db9e4e4b8d0eec87e1b5d492e,Restaurante A Garrotxa,41.4427995,2.1854968,CmRaAAAAGEQPFLqAieGb0-M8GHyduu7-nWtf1VEr2A6z1_gmaopFzbVHgS0yPT4pN240IxoBZBSFHqZFO4jaBkB3eWp6vqQKzHJTUMUCu2u5y9B-BQGyFfy5t450XnExjmlIBFgzEhAZkDzHFyaHQTY3MUJAtg8vGhTaYSYdcG89tOlRvsl0O5FwRP6Hcg,ChIJ323nNeC8pBIRuoMVA8llL8o,1,4.2,Otro
77ee3a14e06109e23258b4897e2f925d2a23e9cd,El Burro Chilango Restaurant,41.440513,2.1922423,CmRaAAAARMIByYtzay2K_rEsqerr4frU7H7CwOubjXPlr9RmTTqonm9krd5UFnXjFK9zQM43BTe_z4ccl-nhRAhmLpGb0ALfkmV33ZyFxU5sJqpPup2Ir6AETEk7JIVnHO9eNzJkEhBL-YL3CZh02-XWLcuPJ1EIGhT3HUki7hqmCYUw2S_9acmZkK8IYw,ChIJX8ELh-e8pBIR8cD7ZoiFo_Y,3,4,Otro
908eaaa732e7dabbe11c80af6cc90daa4892e3ce,Frankfurt Mitja Lluna,41.44133149999999,2.1929561,CmRaAAAAqPlF0EYK7aIBa-WXq_KMOa6hcgbLQyKY_6Qyl9m7-vJcb7hHhGFrBGdPIfNnvUzUiQH7WP-3sPd5C62k26mO9bkyJSUFxWj7FYrRu0y_w9R4q0BLCqm8ZOyyJVv89ZSMEhB2EkpZfGOBrOdfTH2km33BGhSHBhv6yefZbAM2uuZGix64UFBonw,ChIJ2wbR7Oe8pBIRXzX5vgmcROY,Missing: key_name,3.5,Otro
e8bdbc3e4c5bd31f0d27ea2598dcbbc611557359,Cafeteria Restaurant El Paseo,41.4410017,2.1921909,CmRaAAAAsxwXcp6GzUsr-jLurTF-2Q_W9yecQULkxOFlq0rLkdXfC2SzHUSNvOfTwkcN3tEIwgiLsb8lb-yGYg9Yfprlo4Uy4o2anoOgYzT6Bqf9cB48LKDxZ5VHEcH044yAMqYhEhAEjxkRW6kyw76wDUpiFcQ5GhTxsB3b9Hcy3BqR_K28AVRjC0hrkw,ChIJeeE8jue8pBIR-tGyRuhBZGg,Missing: key_name,3,Otro
236bb37a23c7a74a4f1c232646bd9b3f465c7b07,Palomar Restaurante,41.4419784,2.1891731,CmRaAAAAh4SPxARw09ZsHOiJ4dwKezbb5A7JMGAG2pdFtrdZPNqjklARMwr18W63B91oDOgektmOJe6R3DhH280Goau-WMt0fYRW9BF6_qMnJ0-M5sFU3eQSsZ9XqjhvINLUDrqLEhBSP52TsTpcEcWdGDbDuenjGhR4WL3_zjd-keIBsuTR45_YTZxgKg,ChIJm5q6y-C8pBIRLWWdKY07ltQ,1,4.1,Otro
a8d909c0bdf60c569094b902d4f9f60b9d5fdf74,La Senyora Maria,41.4453294,2.1902358,CmRaAAAAi_Mvd8b0AzBE0SFtllzpcCGjRL7fGf2W0zhDQWJyj9703woHFCay-0bBwS8s7NYU9mT-nHIbqEF9UAKvpGwvTgi97pHSRNBsrejSxcl_m8j9DDDLUWott74cgldKHIZxEhCDaofE5WCv_3HDwLVOMHTvGhTYrOOF3A_JKCjG42TTJe6MUf5slg,ChIJh04goea8pBIRMay9spQSBgg,1,4.3,Otro
2d60981e673c36a932301d718760d4b4f28c7dae,Bar Restaurante Can Siscu,41.4453794,2.1903034,Missing: key_name,ChIJp0b3oOa8pBIR661pklhkbg4,Missing: key_name,3.5,Otro
4d57da90be9865ec1723c62536e0c5cceb7b33dc,Sanabria,41.44506819999999,2.1894855,CmRaAAAAsP64lDAyPmIDR46zsHjM89BzsDBT_mjZ9ii6gCVjPKdb5GWRuZ3tynATPJKSKtuGOzbdMsJ4yrx389UQUhnP0IaTtnLn8DFZaG801_40uR1Zr6qB-WYcp0cuC0xmh6gzEhD9Ys9zNqkPb6Prj3_WqMEZGhSnWbAvlw9ZxGrPe9h0Q3rHiEgsgg,ChIJo9MnrOa8pBIRRuri4OZPO_Q,1,4.1,Otro
a7406ed923c19af399d98fed5b57532751d0c8b5,Ca La Rosa Bar Restaurant,41.4457327,2.1913672,CmRaAAAAFpJN-OFKSxEFCyv-jaSSFPrWt3wJvonq-NOVgMnEJrQZd9CgUdslT4jE7tfVMTzsQWVP4z8xPHZ9KO_qKXCWYZe9SB63rnFfl4Uk42h7c1FvsHfdNvjKnGD0evZelKdXEhAfYZVaY2NzYA-2I_fzD2g8GhRqWbQFPpnO9Aacf2_O1PPunuBiqA,ChIJ86NbKeS8pBIRwinzHjMJ4v0,1,3.9,Otro
9ed8a5fa4dfb4af3f1fb541e4a45ca33b62ade28,Ming,41.4419077,2.1887254,CmRaAAAA5TIelolfOwZUer0_9MudPsUnE5zAFPHYaTvW0ZtcgfvDTngIuMThXf0yyLOZ1mxduX8jEBVcNWV235uGQFpL_pYWj3wXeCYTxSUjM9zPiRJXWvfL4jjGzUROgiJBhQUFEhAHo2s5x5HWWAPzCvoBGeWaGhR-9eE3BPELyQp-HD3_t3gkolLAVw,ChIJi57xicO9pBIRJJuy9qld5Qg,1,4.2,Otro
6be20b55d6fa2d11538af05d3f281bf47518efd4,Bar Restaurante BENVINGUTS,41.4400599,2.1911615,CmRaAAAADq2MUkJNVrn_woxMxQaUSB4HZlPEC_u9uEci8A1aVNFuw7lBA820cyUuJV98jHGqfoVG4N2TuTXJcKORgsiK6fu7DSjhSWdbFG8A4C2dvXG62_vHLv44jNM4sdcBvXfeEhAV6lqUip0a2CsRrnTrKNwFGhQCv8P06NfkriA4wOshhtUPZ6zt3A,ChIJTxeWhd28pBIR3UifccfwXFk,2,4.6,Otro
882e225bba1202723c75bb705b499ed319136cd0,Il Duomo & la Mole,41.4422377,2.1870531,CmRaAAAA_sJIgosY9KzgoigVR8vRCnm7URJCsc_FMr_a7B5WovWGtiewAqT9odn-Kwb6JzyUeDq91OXfk_sRIQscR-zDuek5Hs27jxys5wKHCg8Ig_q0KDOAaSCqZaccx5yoj8tGEhBha2HO3VVTOnFtCKwnq500GhS-L5F-kcNCLzUMLoGsoNfdq2zGFw,ChIJW6HE9uC8pBIR1PK2CdhwJ10,1,4.5,Otro
e60612b8b148773e5be2ef8e581ddaa049c83435,Braseria,41.4398197,2.1918276,Missing: key_name,ChIJO4mGd928pBIRiZXbtocOCLo,Missing: key_name,5,Otro
50984d85dbf4ba00a9075d9c72ea0095346bb0f4,Bar Descanso,41.4572808,2.176042,CmRaAAAA12QSJOhzNfPkP4nBeJhgKQcoo-xAPuV-Vt79zraCBek3cAt-5qqbVXaXmZIyAHRffjf03RjXCVNJ7BTLS6s_iDMx5jVT3dcwczOf-4z8-T8CuJgorbtX0QTr9YQyCY0jEhCLbDyqEHEdQTgvLcDPHxQFGhQKv3VkOa1lDmtQoFtM2FoYDos1dw,ChIJ8_fiQwa9pBIRbaFjYKh2v9g,1,4.6,Otro
58df90e765011d124fd148c81921b2ebc4f48308,Restaurant El Cordero - El Mirador de Barcelona,41.45254229999999,2.1794967,CmRaAAAAhSEZ34vrP7UUA14YVpcpM-yvfjEMlfLOrJqftvmRYG-6CQc-A-CMyyrWBKVuejevZmhTUT5nice-PsTkRp_g9upvavwR17jsL7M13SGU9VKo4VOiq7lkhFXezrtAR1x6EhDCDBZSrICLP3ceIKDC88eCGhToSjcCI4kDY8jviO5SjHq5QoKjOg,ChIJrWYQnQS9pBIRGbpgtdlfDho,2,3.7,Otro
0ff05f415f6dbe50dc782234ccf6f30d0b134f57,Bar Viki,41.4502573,2.1841991,CmRaAAAAEi3qmRNSF499kKLc81_vCOybe-ZPykJf4ItDRAPVRrnmUBTw7DSgshNMQjdxacm7hLRNX4wD1TUC8d_Sg8sMxZrcL4zw_pDZl1aroQxu8j1HMQz9X5wcrnE6MR0BgJKJEhBOoP7llW9lMg9_qT5ltHzsGhQqQ8a4C9DK60W7deCaqhP7MRbq-w,ChIJBYARVh29pBIRtttwtDK12K8,1,4.3,Otro
50984d85dbf4ba00a9075d9c72ea0095346bb0f4,Bar Descanso,41.4572808,2.176042,CmRaAAAAEfz1tP5EFRnO8hNLXAT42tDFmPc-ixtPw3sE0lp2xjYSW9SJLmybxki40sAIP6Q8a1bkuUopxAA4MIglh7SAwCmnAJhzhvHzdKIx5ZDw-j5wes9sWKMGy1HKQ_xBck5pEhByrBu-fr51M_IyuPXNVq-2GhTB5Nhu7fYuUinafkhg2iyqMy_AkA,ChIJ8_fiQwa9pBIRbaFjYKh2v9g,1,4.6,Otro
b08ce47ee572995dc0f69c88066484fe8637bc65,Super Snack,41.4595999,2.1806244,CmRaAAAAATsmMSIs_yBi0UxJlJEpJMlREGop8fpo-XrD8fcJXhxUV4t5K_vNlxUTMsWhMBIbk5-nQmj76i4FNSqtCVmWrd_zksj90SmtYrQFK1Z1k8F30RZ7uZIVcdujFplsc6-LEhADpLCN_Zb6yUfU3LIEbHvoGhRXlAhopoie9sU5r4y8G07hTXTNJw,ChIJ3cPzkwC9pBIR5fWL3OrW-M8,1,3.4,Otro
9aa296619ef951f2d9fea0a7dee9b4346ec53438,"Escola de Cuina Bar Restaurant ""Cruïlla al Punt""",41.4597621,2.1806611,CmRaAAAAVsLJtNglAxxvGUsCgkm6ZfPOO057EjizLYevSjJW14ny5uMuQjuiCCx-eBg0zLvR_GyHX_CSC7udFU0mM0cixPF7LGG9xwmnqGd9KZ6OxbGaATRFzgbMic8qJrI0YwOaEhDFLNgegfHSLj16wJdNVAavGhTHB4EuTa53wlpCf6Y905g8rIaFJw,ChIJl0ujosC9pBIRZTZxvFN_EMA,Missing: key_name,4.7,Otro
a1796ff035b2f34229643252f398f2518b57805f,Zeb Pollos A L'Ast,41.461942,2.1754836,Missing: key_name,ChIJYbaVFKi9pBIRkyOzAWw09FE,Missing: key_name,4,Otro
e235579a14a04f3c8d1a46651e2495d5ebce9327,Bar Granada,41.469481,2.182172,CmRaAAAABHFwTmO_7jToZ_pZNYE-ZBUwOl8C3bdA0WLDV7aMIkly9TLF9bl-uoBlxaawRlZXKeVEHEmeHzyL2pfbciTLhBhI6Z1Bku-gSIEL86WCksBe5Y-Ph4V9M24i4wNKUGQMEhA6gId02CsqBBIc76Ry9J8EGhSH8fUyOeHtkzjYn5w0kVRF9iR7oQ,ChIJgSegdK29pBIRAu3z50910-U,1,3.8,Otro
0adf50a1356d6eb2040c793b73a07c2fa1b30afa,BAR LA CACHARRERA,41.471483,2.184984,CmRaAAAADxnU0Svj7weT7znK0o36WxmQzXiXPXxqC4C8jPqIbrj2zSvYsfwpwmMcpfeMdym-SzZVy4Rw81QWiXuIaL9LN4wBY3EzOM6lgNYaRvO4WL9NAG4oVVWNEy75tIIbUem2EhBiglVmW8FFCPLD-R8LjrESGhTBHKYkr_BTQ_TRSfEeb2DaDADJLw,ChIJUxfuRU28pBIRqCMUQb8MOHY,1,3.5,Otro
e65e709760aba9243190c8a47d74ae9dce0fdd6e,Montcata Vins,41.470689,2.1839499,CmRaAAAAbc60MBfcHmps4t7vQ37yqMKG_ah9UpAMaszJyrkq_lY1gaCHLfIrNWBm6VZ44zv2ui-arvTSumM4-pxS9BUwo1FwXRcUQ11A4sKpvWjZq0eW807rq4uS2a2vbgDMOEb-EhDYtdZ6H4RdM1JQ4gRI-UYUGhRpZKbeD9dfC8CotkamD0_GaErcHw,ChIJawzwqbK9pBIRAleboDRxdpw,Missing: key_name,4.5,Otro
867642641825c8b8274c3052fa42bcd64c190e20,La Bona Cuina,41.47158,2.1833586,CmRaAAAAdtD754Hs4MUuvlNP4tQRFZN-zBRttZt66DvtVtAgfl79IEGGRjO4uhmaRENyeCKofK3YwCmSSDg8k2NsMIc3buI18NZtStvSxZNpbefd9Sg9stT9jZljF4YxvI91-xLKEhCtLIqPre_cDY7X51OEMBD7GhTb4aYvd4YjGs6ZsOIEPyFYdCdR0A,ChIJa_imvrK9pBIR46cEM6TEwcM,Missing: key_name,4.3,Otro
19a6304074817764aaa91fdb87f3f7fbe286c7b3,Masia Doner Kebab,41.4696952,2.1839957,CmRaAAAA5zQmnyq8flaR4GXPjcnDvrhmMmfRqUeCpopcE-8zFvtooR0qJOYcgdMQg8UZYL9ttezQiCbMYL9aRbxAw8FroFkyxxyHB5uz9HPpRfScYTaPxfnHV6bjlSa6zmePrY4QEhCEVyX-STekt7zDLXJVrTvUGhTKmZKC_szq8P4AknJ8rAEEE6mjaA,ChIJgSknTK29pBIRH2NmORPi2mU,1,2.9,Otro
a7b3964124779ac1bd7b701c7f799cbb36fe23b9,BAR GALVEZ,41.4707689,2.1856882,CmRaAAAAKYL5PxkzQ4hyjGoqSoMYRUqsVm9ZSNjjuECjE6uaxZEv9jr_JDH7drlHYcTTDdW8xlZLuORzg8t2_mpG2A3lQCGGkFU0wOINVOSA2vxNpAp1p-zV-WSAtoAzWVij00SyEhA-TPKm_NYA9MQjjQfbZYc5GhQMwxgg9_rdnzIAudF688DeSpwDzQ,ChIJL5H7YE28pBIRqv1vjdjCqTY,1,4.1,Otro
867642641825c8b8274c3052fa42bcd64c190e20,La Bona Cuina,41.47158,2.1833586,CmRaAAAA-KT8W2ScRo26ZiQF6pqchKAgO3dq3iG58zNM5ypDONI0FnNwfB9MagZqkZSHvCDEOeKSp4hMLjEG--0HhppU2YMdCZbf8irZV4uNPZJEkY8Bw5gAZCV8T78t4_l2yU17EhDtmu2x3SKlkAsOgZE9WN4bGhQPI41Iuw525fGd0f1HGwGPEd6bxw,ChIJa_imvrK9pBIR46cEM6TEwcM,Missing: key_name,4.3,Otro
cd8dcaf354e5dd7d0624ab87a5f2d27edc3709e5,Restaurant Danubio,41.481724,2.1858,CmRaAAAA8T0BcX_Rm9s6FQPL32UHLx0meGDRIQkDrh64lu1SqIkIq8iPoKFhI02tuXNWQaeiEdKO7HTmYWZLr-S89RZkjB1arN7JY8UitD4jorwtXIpc-FS8STCp8jWdBgkBp4kiEhCpyAch6kRH9scdNpy8_NxQGhTz1bwgCYBQKWMVEztlq6yKiG_xMQ,ChIJxUF0bDW8pBIRRtzSpQYaJUY,1,3.8,Otro
fdf4b90098cf6e8471c288d6dca65c8a262abe54,Restaurant Casa Juanita,41.48280199999999,2.175253,CmRaAAAAqdQWE9Re9H6xweuSyGUvLCiS_ifbUHaYIROZKTkSQQE-9LKc51ipDrMZ8E6wUZclowhvavjDV53Oo004BcDVAkOu7goIQ3tDIz7H6JhdixD5nMeL6pu7ziOQgQXrxjX8EhBi9jYNj00rNtoFslloaXfKGhTAS2HIyn9SOqzaBk7x25NyLJDnpw,ChIJY4jPC8m9pBIR5RPY9HGK2JY,1,4,Otro
813ba525a9eb0b2d1a45d43e9d0b656bfbeadb5f,Bar Restaurant La Peña,41.4848558,2.1795939,CmRaAAAApNhJD4lcp27Ma3XV7ENUx_deoJfiMJi5iMBPQEzd_U67eC9C8oQSQF7UFqxrq9pHBSYtoegrgxlH6QWuPiIAPl4X6S2UyGaEq-QMpXS4UEpP8waHPSaNXGzOgEyDnUgCEhAOcDMMyXD3jQfG-9UijpdeGhRg6fFCPA_q3QDbQdWJkMmCLyXWcA,ChIJa92248u9pBIR5MRD-YNdaGc,1,4,Otro
a03fb11053d25284f7d3ed2630f1fee89fc6c928,Restaurante Font alvi,41.4852082,2.1804942,Missing: key_name,ChIJs4k1SMa9pBIREUxqiMUekQ0,1,3.6,Otro
7ca728082a3a69555a592aa41d14b5e0f10359ef,Restaurant racó de la ferreria,41.4851483,2.1775607,CmRaAAAAp6pidKpuSNKm7iwng5emLEq-5arEht_Sp0Ql61ZLPUv6HtqJ6sww5NMAegKto74UkTlwhkxqXFGruD7OMhKaqYpxmZImxL2OQV7CRnaF7QJTf6Q36VWdOYUL7j4_Co4GEhCv5_lHYzNlPkKs-FA94gBOGhT16ts6wBwhq2239GPcBK6PprFt8A,ChIJr2pkdNm9pBIRcuoRnc8iN-4,1,4.4,Otro
2f4b298947c0a61e8bebb02ec38740aff8e2eb67,Restaurante el Turó,41.4854339,2.1776749,CmRaAAAAzlJHcHF6c0BKKPE-ZHU50o0nKnLesbt3oVHaWkjBsn84cZPOXA0avqfojAffBD1PO70f8qO2rHYjWrjQGfMUHXOjPAgnf5cptszPn7hVANw7w1_CXeI-CyNT009ST8N2EhA9RMphYRs2ykYoAxi8IXneGhT0vi4w0Cj2L6NdyCnEZxrTLcV8nQ,ChIJ66gmETO8pBIRaCn9JkTgnB0,1,3.7,Otro
95fc8799c1d7ef65886678b7760d8b72a5d73760,La Tasca bar restaurante,41.4835932,2.1865663,CmRaAAAALVPtHfG591-mgdwNrSJjrb5z5_MFh6fScAJ6CuOvE-9ExOthFoZULLdWptv05vByIGFgZYJvJwvHcuWZX5E36C09KtiiyP4XsD5tnquUhvqqMmZof3GbN8bFU5GLHFkREhA00mIvq8_4HVfaJ5yjEbRFGhTeKXmsDUJbhO0A3KJx7413kmPJpQ,ChIJGyP-md29pBIRm0g_oVMcjio,1,3.9,Otro
a36d28843b2e3613346324940a75928279ac4c4d,El manantial de la cerveza Ramos,41.479759,2.188425,CmRaAAAAj2O_sxTwnqqo8sVq00DvGRLb8fJXj63D4pWvLlgGTeuUJh6akZmadkNLkmu4G_eRLCtByFU8TvdpLpo0BlXZYXnBNQuF2PF92J8UNUa5KI3xKjv3wxpRwgFH_75TaKwWEhBLVOaW4Qr3h_Jr4Cmp53jiGhRKfkhwl0nubpozFyJ6_gN2tHuR4A,ChIJjxGnEUq8pBIRv3Z4O6hk69A,2,4,Otro
1ed131e3d7914d5942751abd5871e14763379ad6,Restaurante Reina Elisenda de Montcada,41.48018099999999,2.192861,CmRaAAAA4QNviFmtB6K1ojtF1AU9EtLiOgpesyfwCt28IuA5ArkNP5_VW2CV5T1p9NaqOiGE39TckaT2XVxFzDRbQ3JB9OJg5gy4x4FWew9gb5-6jMAgtIWWmcTow1k445JMOvHYEhDoXqpDOLxWR34X9QHpUidnGhSCDRh_no7qOA7OrjJ2doUumos3Ww,ChIJRW3tIUi8pBIRtobXSTj96wY,2,4.1,Otro
5602d872fd7932fc3fdad4f93f16bebb1c2683e1,La tapa de oro montcada,41.4771657,2.1874602,CmRaAAAA0E0rUQ0E5zd1neJewe65-WkSm5FFpdC6sKD5Bion-kHMrWWKuh7j6awU2-5vUkTvsmxX_kg-bNIftiJXDlaAKm1igb-xMSj9JOwdcJGTJZdV14qPjmnVqv97kexF5nNgEhB1mbHtemxe1kxkCTwPuMrUGhQZL5lCbgr3nhEaNkVU5xG82z9lUA,ChIJ0S6Q8xq9pBIRXeJKauVX4U4,Missing: key_name,5,Otro
63009d005451e08b2c6af1cf00ce1e292a2ef385,Pit i Cuixa Rostisseria,41.4571308,2.2087654,CmRaAAAAaMObDD0KILRc9DiT0lOYMyB0OoK2uheziBs1SOCptDZcpWOd4-29AUk-olyD3Cd4JN09t4sSTsMD2upVYDHurNqd1wk9J5LooLC2f1SHuJR3be7MafcD5VgIB0pBxTn_EhDgu3ognlsFnjjbUSEZavElGhQjgqqDgWUvT0ih26qeFbmRcf-0Og,ChIJJZ7v1ou8pBIROuD-VvRcvuo,1,4.2,Otro
c8dbc0ab6080d4b6204d83cbc28c4d9dcfdec191,Complex esportiu Torribera,41.4631057,2.2093711,CmRaAAAAotQPhCMgFGgqWSLJ3AyircLQD5vv1nAGhQ4_Styv9n8hd1_hWEs1XKfOvCbjIf-5R6MYD7f3JTQX0kzHmBFgm2afwIgzdZDxTQhk7tEIA2vg-dt4QMPouCbCquv753sZEhD24J3mMVLDgFf9N6shtTeBGhRRqysYQmfmujcBJwmt64OwcwZN5g,ChIJLTdD42O8pBIRPAg3wgPZcdU,Missing: key_name,4.1,Otro
1eb981cec6b730b9947c229633e6a32cb64c2ea8,Rostisseria,41.4571077,2.2087784,Missing: key_name,ChIJFy2i14u8pBIRi924tGEIp8U,Missing: key_name,5,Otro
b46069da9c49e680e68807a614dface682d5e3b2,Braseria Oil & Valentin Marisqueria,41.4571195,2.2187816,Missing: key_name,ChIJTUivLIG8pBIRTs0Z2qPVb60,Missing: key_name,1,Otro
b6212b1227158d341c328891fca6b5defba5982a,Bar Casa Paco,41.4558012,2.2173259,CmRaAAAA4LV56odqhn1CYYeyy_bpRoHmxq8i_rqrAGOKDXsLoKKXnl6LPZXChVKrUSkUqUZD8Wn5scwaMfiMltZ8tyFDuNUAtwl71fFKH-7yrTWUUfM2fz-k5y48pXTZvS6G80mDEhAvLhpn8hDIzMartqtGPrw2GhSmIJOAq36u54sNkFa0sc746ArGag,ChIJp6r6loa8pBIRiHKeXB5qArY,Missing: key_name,3.9,Otro
dcf2c6a9acf97d81e995aaa216d41189a581d968,Yosma Vermuteria,41.45671180000001,2.2087659,CmRaAAAAt6F7VWXwjDA5_phhyoB_-QhY-prOUmHiP5F867sRUiYSPYs2nhst5AF9dqFLUEC1PFGLY9ox7cTUVgPA7CC1Mfgj-93FLJK_rk0FNYeDgE9qYLhgCd8RtjEC49hOsMdLEhDiqOB4VLvGg5ixL8BxC7iKGhRD3rL1tGupv2nZtS8YFxKcVIDGNQ,ChIJayHV2Iu8pBIRNNvtd9WAN5A,1,4.2,Otro
11e3972ca49cc9b7a64615344f0119fbca60d823,El Gran Recer,41.45508909999999,2.2343697,CmRaAAAAnBfHXHqwdxYbB7mafvRxS4M7lmkhxhLAhMdudeXA0w0lhvvhxci5xFL6PTYhEqInsucY1wH5MUIF59O3QXyfXWFm47upWKNLF1URfkS-AZANR15OtdN-c2wjE6twxMzJEhA8PaZconDiasG9pl5wuzOQGhQgu56Y49mHBxgfFSlKEb531bBTxw,ChIJ24fVQHa7pBIRpTNrqu7gE0c,1,4,Otro
967ce46eda716c474cc74206f48692882af6c028,Rico Kebab i Pizza,41.453155,2.237308,CmRaAAAAB9EetNYTtBizMbKgfaPOqGug1fPMU4tsQFuCyDXXkRHL6F3G4T_2ytKBL0JJ_WDjk23ulGRnwF5VV_1j9SYB30ZX-UZJc_Ycs_6WAuR7GZu9DWWIseDPwhtMgN1XfAh_EhCZv6Ckwm6i5GcBTSoagWbXGhSy5cw-Gd9jvpSfedaaMndrYjZiLA,ChIJye1qa3G7pBIRhj_ArUK7B90,1,3.7,Otro
85668aa1f57150d3318a9c0bfacae9c9ca5f2584,Telepizza,41.4519198,2.2307647,CmRaAAAAV1Zev5VSeDdktNkM_OAfyTe7TzDEH9Cr_dgflw18_aLH_6K2bGy_-T1ReL9lNyq7ySpoJwMynUsqw1XGHQv0ar9o-pDRurMkGpbCS0aU1F9dL2Klkjj6Akh-1nyKuEuiEhDoeagGeT0hIIFHnMNkeoW2GhRvB2ePnhXBBJC2QqHtD7BguV7c3w,ChIJ-2M8ooq8pBIR35yBPuCasCI,1,3.8,Otro
8af0744c07cca56e5734b5771f974c270f574950,Restaurante Oasis,41.45340909999999,2.236953,CmRaAAAAw5IoxMx-lUtxeimO9BYoVpukw0EopoU_XaXwWD_ftFH7vbmZeok1F2VkEqYd5UhBro-gXo8JU1vij0Afl1tbnJ0BO9VQ_-f_LBGTjjG3LkpGoZYcz47Gk5Ml5UWPxAqBEhCcBOmllVSitWDpRwKm6L4AGhQyU75KB3BvUpLqZ92tFCFuKYDP_Q,ChIJI0yK0XW7pBIRMI5AXMcu048,1,4.3,Otro
128963418acfb69f65b9d8b464681bd7f7a133e4,Bar granja Ana,41.4541837,2.2352273,CmRaAAAAGsuCzoIAvnEnxgC11auVHkOQ3aEuDDCm6Mhqx4sEQzETgwrfQF5Hx_AlJkAntXIjOKK4Hjo_l33vjOKMRLVsCT0DZqq0Z-HY6sduKsgrPw4RNOwTlXBDALNd7pL8kQCJEhA5lttUZ4_L5BMZXU65X7HIGhTNNjpfrg7qgixFCqsQbEJMQdetfA,ChIJYS1SznC7pBIRTgsAorTb8B4,1,3.6,Otro
72e9045e2552e6eaa797857e99200bd757c72945,Bar El Vaixell 2,41.4541089,2.2350604,CmRaAAAAfN66YXgGqhk78o4yLDhpb0YPrfTfvUlms2_t8lDz5sfEWmn8396K7aCigEhPX7k6N2pxcNLzYQz-gDuGJvHqZfSj3KocGKqEPBqn6WYb25Za3gjqF2qvA66472WDnuc7EhBfxxNnZzitn3WoL2VKBQzPGhSSdkAFoPRC6XIkvBYNdbsnorM0_g,ChIJj7A1KnG7pBIR2xyJQiB2Vg4,1,3.9,Otro
162fe2a54feb8f75807a34000a5453d3a3359f7a,La Taberna,41.4535917,2.23515,CmRaAAAAETRXlBXAwrX8BMk85qbo2j1QKg5czuHJxfZdn5u0A0AllY-VvCgjlXMxm41DDlBBF3U03RR3X40XaVpM7bxnn4WmMw4czoYhzEMMuVFmZcDQ98U0Ad4uy3W0qdpfxJcHEhBhAYOBHhrfDNR9kQEGN2l7GhR-fgpzl4ZBkYk-YjLoQWsL1_TMuQ,ChIJ65vtqrG7pBIRg_9OrC6TyW4,Missing: key_name,1.5,Otro
7d0cb4f269fb69d0e193f08e3f51990e456ffe27,Bar Can Manel,41.4550753,2.235589099999999,CmRaAAAAY81vNSomWaxbgQ3kDruehVUw8ZFhyZQ_edCzlDs5gGlUTqiLv_IkVDwlOUSqw-eeT4pjrh8S1YXbbiQCPT1ED9v64TEaB3zhXdiC5PwzOE_gtwwpNVMwFNoZ4Vl_KKWsEhBFYGa94a_Ak--yTNdYMIzfGhRX7W53IOahRBf8TrOOEH6WEO8MMg,ChIJVxPcL3e7pBIRI_4dnA1DqbY,1,4,Otro
cc7f2f56ef2b7297a8919de20105f58c11d54a6e,Marisqueria Braseria,41.45510859999999,2.2344581,Missing: key_name,ChIJ2QEpSXe7pBIRvWZcYFkHuxo,Missing: key_name,4,Otro
a92d0eec7d9ac54e422a7fbcdeba02d1bea5ac4e,BAR EL GUAJE SUPPORT REBELS,41.4532693,2.2337173,CmRaAAAAZ7xXMajxAwzSk5avPt704NFy1if1QN-0RsSeY7ns4E9pAOMfvJ5_meV0tOCpJxfuNpG7k9VEn5bzkFWC7HQzPRYfp6grTzfiDRM6Y6_45rN2tjOt-z8VO627iQ67psnuEhBD0Qkv3ro-XRGNBZs3MPMeGhSsAifaBSoRswJm1DREpDg6FLNhtQ,ChIJe-53OJy7pBIRAUulVN-EVwo,Missing: key_name,4.5,Otro
263743a25e877b564ed01db29121d7756e418e16,Bar Tropezón,41.4522294,2.2363898,CmRaAAAAahdDgjwj_XDBlDVUSXP3t78cvAAzxz6kxw4-zDq0wDEBBhzMoSyDkT4tvPvrBNY85DnYEKXFgs1tuypXwf4MTaMsqRk03fYDhgGRQpRobDn0duqcQGi4N3_vtHn_3Pu4EhBAC_cdxCuH_4Ve8ijDGnJ2GhQvMrMOR1dmdLhT6na1JpPbUYbrVw,ChIJb0-RB3G7pBIRpFtc11OGa2c,1,4,Otro
95a7271f66c1ca9bad1335bc77e548268395c5d7,La tapita bdn,41.4526755,2.2327419,CmRaAAAATU7FPuM1MtnUUCTt1DkqVRW2jK4gm2VEsX7gDXAZuDEP4kagOuYmCwv5Lwuwr2E2k3xNECBuDlsv9PiCoSsMP4BPpLhdbKhn9NEWwbCdfSt7Q0Duf7CNNlQICXtG1dyxEhBAyfv0OEFyvlyEqVBDFq3cGhTn1uojpRgsWNRr1zMlnYY-te4lIg,ChIJm7qOZXq7pBIR8Uybg-2MoSw,1,3.7,Otro
7abaa058b33d60aae3ecaf750ce5dc7a715da8a2,Luca'S Burguer,41.4512351,2.2347656,Missing: key_name,ChIJF9IkO9C7pBIRwhkgxDgFgs0,Missing: key_name,Missing: key_name,Otro
